SubscriptionGuid;ResourceGroup;ResourceLocation;UsageDateTime;MeterCategory;MeterSubCategory;MeterId;MeterName;MeterRegion;UsageQuantity;ResourceRate;PreTaxCost;ConsumedService;Resource Type;InstanceId;Tags;OfferId;AdditionalInfo;ServiceInfo1;ServiceInfo2;ServiceName;ServiceTier;Currency;UnitOfMeasure
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;25/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-test-ac1-ip;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;BR South;25/02/2026;Virtual Machines;BS Series;cc44d8d6-484a-41f0-87cd-7e1496651906;B2ms;BR South;24;0.134;3.216;Microsoft.Compute;Microsoft.Compute/virtualMachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-tests-microsoft;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1.0}";;Windows Client BYOL;Virtual Machines;BS Series VM;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;24/02/2026;Storage;Standard SSD Managed Disks;a97f31a2-0fb1-4d64-bb43-a2399dd31f0b;E10 LRS Disk;US East;0.035712;9.600.000.000.000.000;0.3428352;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;24/02/2026;Virtual Machines;BS Series;ac404994-aeeb-4edb-a83d-7cd24425f58a;B2ms;US East;22;0.0832;18.304;Microsoft.Compute;Microsoft.Compute/virtualMachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1}";;Windows Client BYOL;Virtual Machines;BS Series VM;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;;BR South;24/02/2026;Azure DevOps;Azure Pipelines;b40291f6-f450-429b-a21f-0bc6711787ac;Microsoft-hosted CI/CD Concurrent Job;;0.161290322580645;40;64.516.129.032.258;Innovation-Center-Org;microsoft.visualstudio/organizations;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/microsoft.visualstudio/organizations/Innovation-Center-Org;"{""_organizationName_"":""Innovation-Center-Org""}";MS-AZR-0003P;;;;Azure DevOps;Azure Pipelines;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;24/02/2026;Storage;Standard SSD Managed Disks;ce957933-8287-4f8b-83ee-53a5cbe056d9;E4 LRS Disk Operations;;315.447;0.002;0.0630894;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;100000000
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;23/02/2026;Virtual Machines;BS Series;ac404994-aeeb-4edb-a83d-7cd24425f58a;B2ms;US East;24;0.0832;19.968;Microsoft.Compute;Microsoft.Compute/virtualMachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1}";;Windows Client BYOL;Virtual Machines;BS Series VM;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;23/02/2026;Bandwidth;Inter-Region;dbefcfc1-e3f6-409b-be6d-9cd7b00724a5;Intra Continent Data Transfer Out;North America;0.002336235716939;0.020000000000002;0.000046724714339;microsoft.compute;microsoft.compute/virtualmachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""PipelineType"": ""v2"",  ""DataTransferDirection"": ""DataTrOut"",  ""VmName"": ""vm-test-ac1"",  ""ContainerId"": ""9aeda91f-6387-4025-98ef-2efadc8843b2"",  ""NodeId"": ""49a407a4-a6ea-4ebd-aeef-7dfe1700e7c5""}";;;Bandwidth;Bd Inter-Rgn;USD;1 TB
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;23/02/2026;Event Hubs;;d0a685ee-f093-4c5c-ba76-3ec342a75de7;Standard Ingress Events;;0.000022;0.028;0.000000616;Microsoft.EventHub;Microsoft.EventHub/namespaces;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms;"{""ms-tdsynnex-br"":""labsplunk""}";MS-AZR-0003P;;;;Event Hubs;Event Hubs;USD;100000000
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-2RDATATEL-FORTINET;BR South;23/02/2026;Storage;Standard SSD Managed Disks;28339581-90e9-4bde-93d2-a61b4f2a0b5e;E10 LRS Disk;BR South;0.035712;17.92;0.63995904;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-1_OsDisk_1_a2ef670fa75244b3a43b2fdd1186fc1b;"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-2rdatatel-fortinet;BR South;22/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-2rdatatel-fortinet/providers/microsoft.network/publicipaddresses/ip-2rdatatel-ad-2;"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}";MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;22/02/2026;Azure App Service;Free Plan - Linux;a90aec9f-eecb-42c7-8421-9b96716996dc;F1 App;;0.032256;0;0;microsoft.web;microsoft.web/sites;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculator;;MS-AZR-0003P;"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}";;;Azure App Service;Azure App Service Free Plan - Linux;USD;1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;22/02/2026;Storage;Tiered Block Blob;88701301-f665-4721-9e16-cb68e0c64448;LRS List and Create Container Operations;BR South;0.0024;0.07;0.000168;Microsoft.Storage;Microsoft.Storage/storageAccounts;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.Storage/storageAccounts/blobsplunkms;"{""Blobsplunk"":""blob""}";MS-AZR-0003P;;;;Storage;Blob Storage;USD;1000000
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East 2;22/02/2026;Microsoft Fabric;OneLake;fce65840-1bc8-5c1c-8c7b-830e074a2b49;OneLake Storage Hot Data Stored;US East 2;0.000408;0.023;0.000009384;Microsoft.Fabric;Microsoft.Fabric/capacities;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Microsoft Fabric;OneLake;USD;1 TB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;22/02/2026;Storage;Standard SSD Managed Disks;a97f31a2-0fb1-4d64-bb43-a2399dd31f0b;E10 LRS Disk;US East;0.035712;9.600.000.000.000.000;0.3428352;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;21/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-test-ac1-ip;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East 2;21/02/2026;Microsoft Fabric;Fabric Capacity;38b14f01-3d0e-5006-8841-1eeaa0f7b790;OneLake Read Operations Hot Capacity Usage CU;US East 2;0.000055791666667;0.180000000000769;0.0000100425;Microsoft.Fabric;Microsoft.Fabric/capacities;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Microsoft Fabric;Fabric Cap;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;US East;21/02/2026;Azure App Service;Free Plan - Linux;a90aec9f-eecb-42c7-8421-9b96716996dc;F1 App;;0.032256;0;0;microsoft.web;microsoft.web/sites;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.web/sites/innovationbr;;MS-AZR-0003P;"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.web/serverfarms/asp-innovation-center""}";;;Azure App Service;Azure App Service Free Plan - Linux;USD;1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East 2;21/02/2026;Microsoft Fabric;Fabric Capacity;af657481-104b-571a-a9a6-d4fdc9639888;Data Warehouse Capacity Usage CU;US East 2;0.006558078703704;0.179999999999999;0.001180454166667;Microsoft.Fabric;Microsoft.Fabric/capacities;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Microsoft Fabric;Fabric Cap;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;service-tdsynnex-br;BR South;20/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;17;0.005;0.085;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/publicipaddresses/vng-public-ip02;;MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;US East;20/02/2026;Azure App Service;Basic Plan - Linux;a1ce959d-dde2-4bb4-8a58-edfdeb780d93;B1;US East;18;0.017;0.306;microsoft.web;microsoft.web/serverfarms;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-innovation-center-cases-website-hml/providers/microsoft.web/serverfarms/asp-innovation-center;;MS-AZR-0003P;;;;Azure App Service;Azure App Service Basic Plan-Linux;USD;10 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East 2;20/02/2026;Microsoft Fabric;Fabric Capacity;cdb2af09-d870-513f-9c35-13c351546168;Copilot and AI Capacity Usage CU;US East 2;9.321.585.648.148.140;0.18;1.677.885.416.666.660;Microsoft.Fabric;Microsoft.Fabric/capacities;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Microsoft Fabric;Fabric Cap;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;20/02/2026;GitHub;Enterprise (GHE);bc843f27-e9da-5ee1-b628-2a60bd1a2a1f;Enterprise User;;0.107142855;21;2.249.999.955;customer-62755317;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317;;MS-AZR-0003P;;;;GitHub;GitHub Enterprise (GHE);USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;20/02/2026;GitHub;Copilot;52b57f57-fb19-502a-8559-75de79d57df2;Business User;;0.035714285;19;0.678571415;customer-56239422;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-56239422;;MS-AZR-0003P;;;;GitHub;GitHub Copilot;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;20/02/2026;Container Instances;;790f2be5-f19c-4820-9151-e063d2300f0c;Standard vCPU Duration;BR South;17.999.752.458.361.100;0.081;1.457.979.949.127.250;Microsoft.ContainerInstance;Microsoft.ContainerInstance/containerGroups;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop;;MS-AZR-0003P;;;;Container Instances;Container Instances;USD;1000 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;service-tdsynnex-br;BR South;28/02/2026;VPN Gateway;;431b835b-2538-4faa-8763-8202f3fdbbb4;VpnGw1;;24;0.19;4.56;microsoft.network;microsoft.network/virtualnetworkgateways;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/virtualnetworkgateways/vng-innovationcenter;"{""owner"":""administrator""}";MS-AZR-0003P;"{  ""ServiceType"": ""Gateway"",  ""MeteredService"": ""Virtual Network"",  ""MeteredServiceType"": """",  ""ServiceInfo"": """",  ""UsageResource"": ""Compute"",  ""InfoField"": ""vn-tdsynnex-br""}";;;VPN Gateway;VPN Gateway;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;28/02/2026;Azure App Service;Free Plan - Linux;a90aec9f-eecb-42c7-8421-9b96716996dc;F1 App;;0.032256;0;0;microsoft.web;microsoft.web/sites;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculator;;MS-AZR-0003P;"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}";;;Azure App Service;Azure App Service Free Plan - Linux;USD;1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;28/02/2026;Event Hubs;;62d94a65-9300-48a6-8c15-0e70fc41eb44;Standard Throughput Unit;;24;0.03;0.72;Microsoft.EventHub;Microsoft.EventHub/namespaces;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms;"{""ms-tdsynnex-br"":""labsplunk""}";MS-AZR-0003P;;;;Event Hubs;Event Hubs;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;;Unknown;28/02/2026;Event Grid;;d207c4bb-d8a3-4f48-bc91-4b324a1399c2;Standard Operations;;0.00009;0;0;default;Microsoft.EventGrid/extensionTopics;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/Microsoft.EventGrid/extensionTopics/default;;MS-AZR-0003P;;;;Event Grid;Event Grid;USD;10000000
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;BR South;28/02/2026;Container Instances;;d17d1913-7cb6-47c5-af0f-ebdc71b361f8;Standard Memory Duration;BR South;2.399.983.278.716.660;0.00889;0.213358513477912;Microsoft.ContainerInstance;Microsoft.ContainerInstance/containerGroups;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop;;MS-AZR-0003P;;;;Container Instances;Container Instances;USD;1000 GB Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;28/02/2026;GitHub;Copilot;52b57f57-fb19-502a-8559-75de79d57df2;Business User;;0.035714285;19;0.678571415;customer-56239422;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-56239422;;MS-AZR-0003P;;;;GitHub;GitHub Copilot;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;28/02/2026;Virtual Network;IP Addresses;9c150bf9-2bad-430e-a53c-c213804f49ef;Standard IPv4 Static Public IP;;24;0.005;0.12;microsoft.network;microsoft.network/publicipaddresses;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-test-ac1-ip;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;;;;Virtual Network;IP Address;USD;200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-2RDATATEL-FORTINET;BR South;28/02/2026;Storage;Standard SSD Managed Disks;28339581-90e9-4bde-93d2-a61b4f2a0b5e;E10 LRS Disk;BR South;0.035712;17.92;0.63995904;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-1_OsDisk_1_a2ef670fa75244b3a43b2fdd1186fc1b;"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;27/02/2026;Virtual Machines;BS Series;ac404994-aeeb-4edb-a83d-7cd24425f58a;B2ms;US East;14;0.0832;11.648;Microsoft.Compute;Microsoft.Compute/virtualMachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1}";;Windows Client BYOL;Virtual Machines;BS Series VM;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;Intercontinental;27/02/2026;Bandwidth;Inter-Region;beb1457b-1ab8-4e38-8021-bf7e39b1014b;Inter Continent Data Transfer Out - NAM or EU To Any;Intercontinental;0.000292274169624;0;0;microsoft.compute;microsoft.compute/virtualmachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""PipelineType"": ""v2"",  ""DataTransferDirection"": ""DataTrOut"",  ""VmName"": ""vm-test-ac1"",  ""ContainerId"": ""45cc3b79-e73f-4733-9c97-a7599288415a"",  ""NodeId"": ""0f4d1d87-e98c-419c-99e7-725dc2044d76""}";;;Bandwidth;Bd Inter-Rgn;USD;1 TB
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;IN South;27/02/2026;Storage;Standard SSD Managed Disks;e77ee28e-5541-4363-9d85-28f9872cf2ca;E10 LRS Disk;IN South;0.035712;9.600.000.000.000.000;0.3428352;Microsoft.Compute;Microsoft.Compute/disks;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-india-testac_OsDisk_1_555fb3680bf5442d821dc1bd752f53b8;"{""ms-tdsynnex-br"":""demoentraid""}";MS-AZR-0003P;;;;Storage;Standard SSD Managed Disks;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;splunk-tdsynnex-br;BR South;27/02/2026;Service Bus;;2a9992f8-e914-490b-a7a6-6d21ba55acda;Standard Messaging Operations;;0.000011;0;0;Microsoft.EventHub;Microsoft.EventHub/namespaces;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.EventHub/namespaces/splunkms;"{""ms-tdsynnex-br"":""labsplunk""}";MS-AZR-0003P;;;;Service Bus;Service Bus;USD;10000000
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;Intercontinental;27/02/2026;Bandwidth;Inter-Region;43034668-a244-4031-bb4d-be5bcce22c5f;Inter Continent Data Transfer Out - LATAM To Any;Intercontinental;0.001137846149504;0;0;microsoft.compute;microsoft.compute/virtualmachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-tests-microsoft;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""PlatformType"": ""Oro"",  ""NodeId"": ""3113a4ba-4d86-48d5-964a-54875a3d04b4"",  ""NodeIp"": ""10.37.224.7"",  ""ContainerId"": ""ce06738f-1520-458d-9289-0dbe4d3d7f77"",  ""VmName"": ""vm-tests-microsoft""}";;;Bandwidth;Bd Inter-Rgn;USD;100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b;rg-innovation-center-cases-website-hml;BR South;27/02/2026;SQL Database;Single/Elastic Pool General Purpose - Storage;e57a556c-9927-5d7e-bb75-18e047a60554;General Purpose Data Stored - Free;BR South;757.142.857.142.856;0;0;Microsoft.Sql;Microsoft.Sql/servers;/subscriptions/1C74E770-13FC-4D26-AD3E-6E422377975B/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Sql/servers/srv-db-innovation-center/databases/db-innovation-center;;MS-AZR-0003P;;;;SQL Database;SQL DB Single/Elastic Pool Gen Pur-Storage;USD;1 GB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b;;US East;27/02/2026;GitHub;Copilot;52b57f57-fb19-502a-8559-75de79d57df2;Business User;;0.035714285;19;0.678571415;customer-62755317;GitHub/EnterpriseAccount;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317;;MS-AZR-0003P;;;;GitHub;GitHub Copilot;USD;1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b;MS-TDSYNNEX-BR;US East;27/02/2026;Virtual Machines;BS Series;ac404994-aeeb-4edb-a83d-7cd24425f58a;B2ms;US East;0.450008;0.0832;0.0374406656;Microsoft.Compute;Microsoft.Compute/virtualMachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 0.450008}";;Windows Client BYOL;Virtual Machines;BS Series VM;USD;100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b;ms-tdsynnex-br;US East;27/02/2026;Bandwidth;;9995d93a-7d35-4d3f-9c69-7a7fea447ef4;Standard Data Transfer Out;Zone 1;0.013449492864311;0;0;microsoft.compute;microsoft.compute/virtualmachines;/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-test-ac1;"{""ms-tdsynnex-br"":""laboratório""}";MS-AZR-0003P;"{  ""PipelineType"": ""v2"",  ""DataTransferDirection"": ""DataTrOut"",  ""VmName"": ""vm-test-ac1"",  ""ContainerId"": ""45cc3b79-e73f-4733-9c97-a7599288415a"",  ""NodeId"": ""0f4d1d87-e98c-419c-99e7-725dc2044d76""}";;;Bandwidth;Rtn Pref: MGN;USD;10 GB
